Titel,Token,Sentiment-Score
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,this,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,is,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,home,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,of,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,deutsche,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,.,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,github,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,a,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,gitops,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,based,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,kubernetes,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,cluster,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,as,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,service,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,platform,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,almost,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,exclusively,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,built,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,using,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,open,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,source,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,components,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,created,1.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,by,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,and,0.0
telekom/das-schiff: This is home of Das Schiff - Deutsche ... - GitHub,intended,0.0
Deutsche Offshore Schifffahrt | LinkedIn,deutsche,0.0
Deutsche Offshore Schifffahrt | LinkedIn,offshore,0.0
Deutsche Offshore Schifffahrt | LinkedIn,schifffahrt,0.0
Deutsche Offshore Schifffahrt | LinkedIn,linkedin,0.0
Deutsche Offshore Schifffahrt | LinkedIn,which,0.0
Deutsche Offshore Schifffahrt | LinkedIn,are,0.0
Deutsche Offshore Schifffahrt | LinkedIn,due,0.0
Deutsche Offshore Schifffahrt | LinkedIn,to,0.0
Deutsche Offshore Schifffahrt | LinkedIn,hit,0.0
Deutsche Offshore Schifffahrt | LinkedIn,the,0.0
Deutsche Offshore Schifffahrt | LinkedIn,market,0.0
Deutsche Offshore Schifffahrt | LinkedIn,beginning,0.0
Deutsche Offshore Schifffahrt | LinkedIn,q1,0.0
Deutsche Offshore Schifffahrt | LinkedIn,2027,0.0
Deutsche Offshore Schifffahrt | LinkedIn,and,0.0
Deutsche Offshore Schifffahrt | LinkedIn,secured,1.7
Deutsche Offshore Schifffahrt | LinkedIn,additional,0.0
Deutsche Offshore Schifffahrt | LinkedIn,optional,0.0
Deutsche Offshore Schifffahrt | LinkedIn,vessels,0.0
Deutsche Offshore Schifffahrt | LinkedIn,.,0.0
Deutsche Offshore Schifffahrt | LinkedIn,established,0.0
Deutsche Offshore Schifffahrt | LinkedIn,in,0.0
Deutsche Offshore Schifffahrt | LinkedIn,2023,0.0
Deutsche Offshore Schifffahrt | LinkedIn,",",0.0
